Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A3199,Data Analytics Corse,89.0,5676.0,$183.58,14.0,,,$1254,2024/11/16,hydrebad,Mobile,data analitics online
A3200,DataAnalyticsCourse,140.0,4677.0,$223.74,20.0,9.0,0.064,$1610,2024-11-04,HYDERABAD,mobile,learn data analytics
A3201,DataAnalyticsCourse,135.0,3793.0,$190.88,24.0,9.0,0.053,,2024-11-19,Hyderbad,DESKTOP,data analitics online
A3202,DataAnalyticsCourse,105.0,3548.0,$216.8,30.0,7.0,0.054,$1663,14-11-2024,Hyderbad,Tablet,learn data analytics
A3203,Data Analytics Corse,119.0,5944.0,$225.75,24.0,,,$1516,13-11-2024,HYDERABAD,TABLET,analytics for data
A3204,Data Analytics Corse,128.0,4662.0,$187.28,23.0,9.0,,$1710,2024-11-13,hyderabad,Desktop,data anaytics training
A3205,Data Analytcis Course,120.0,4453.0,$240.34,23.0,8.0,0.067,$1452,2024-11-26,hydrebad,Tablet,online data analytic
A3206,DataAnalyticsCourse,163.0,5052.0,$234.73,24.0,6.0,,$1848,17-11-2024,hydrebad,mobile,online data analytic
A3207,Data Anlytics Corse,94.0,4457.0,$246.18,14.0,6.0,0.053,$1492,2024/11/15,HYDERABAD,tablet,data analitics online
A3208,DataAnalyticsCourse,,5528.0,$185.93,21.0,5.0,0.045,$1719,15-11-2024,hydrebad,Mobile,data anaytics training
A3209,Data Analytcis Course,146.0,4474.0,$190.94,18.0,10.0,,$1872,2024/11/07,Hyderbad,TABLET,data analitics online
A3210,Data Analytcis Course,193.0,5129.0,$243.78,13.0,10.0,0.052,$1583,2024/11/06,hydrebad,Tablet,data analytics course
A3211,DataAnalyticsCourse,96.0,5210.0,$223.05,10.0,8.0,0.083,$1483,2024-11-29,HYDERABAD,tablet,online data analytic
A3212,Data Analytcis Course,150.0,3456.0,$242.22,16.0,7.0,0.047,$1215,2024/11/02,Hyderbad,DESKTOP,data anaytics training
A3213,Data Anlytics Corse,130.0,4109.0,$207.1,19.0,6.0,0.046,$1521,2024-11-16,Hyderbad,mobile,learn data analytics
A3214,Data Analytics Corse,99.0,3522.0,$210.01,28.0,9.0,0.034,$1932,2024/11/23,Hyderbad,Mobile,analytics for data
A3215,Data Analytcis Course,143.0,3600.0,$238.14,26.0,7.0,0.049,$1891,2024-11-09,hydrebad,Tablet,analytics for data
A3216,Data Analytcis Course,116.0,3026.0,$209.03,24.0,9.0,,$1819,10-11-2024,HYDERABAD,desktop,data analitics online
A3217,Data Analytcis Course,120.0,,$214.76,29.0,5.0,0.042,$1926,2024-11-30,Hyderbad,Mobile,data anaytics training
A3218,Data Analytcis Course,115.0,4857.0,$195.05,29.0,9.0,0.078,$1644,2024-11-17,hydrebad,DESKTOP,data anaytics training
A3219,Data Anlytics Corse,175.0,5915.0,$223.39,23.0,8.0,0.042,$1595,2024-11-08,hydrebad,TABLET,learn data analytics
A3220,Data Analytics Corse,100.0,3948.0,$230.56,30.0,6.0,,$1234,2024/11/12,hyderabad,Tablet,analytics for data
A3221,Data Analytics Corse,114.0,5446.0,$207.62,11.0,8.0,,$1355,2024-11-12,hyderabad,MOBILE,data analitics online
A3222,Data Anlytics Corse,109.0,5388.0,$205.68,22.0,6.0,0.055,$1339,19-11-2024,hydrebad,desktop,data anaytics training
A3223,DataAnalyticsCourse,154.0,5138.0,$194.15,17.0,7.0,0.045,$1295,2024/11/17,hyderabad,mobile,data analytics course
A3224,Data Analytcis Course,199.0,3534.0,$238.67,24.0,5.0,0.025,$1776,2024/11/21,HYDERABAD,Mobile,data anaytics training
A3225,Data Anlytics Corse,98.0,4302.0,$183.4,16.0,9.0,0.092,$1765,2024-11-19,HYDERABAD,DESKTOP,data analytics course
A3226,Data Analytcis Course,196.0,4367.0,$238.44,20.0,7.0,,$1931,27-11-2024,Hyderbad,desktop,data analitics online
A3227,DataAnalyticsCourse,81.0,3721.0,$222.89,17.0,4.0,0.046,$1690,2024-11-15,hyderabad,Desktop,data analytics course
A3228,DataAnalyticsCourse,150.0,4351.0,$203.7,26.0,8.0,,$1765,2024/11/18,Hyderbad,DESKTOP,data anaytics training
A3229,Data Anlytics Corse,121.0,3122.0,$237.57,29.0,6.0,0.05,$1796,07-11-2024,hyderabad,mobile,learn data analytics
A3230,Data Analytics Corse,124.0,3924.0,$188.66,24.0,6.0,0.041,$1472,2024-11-04,HYDERABAD,TABLET,data anaytics training
A3231,Data Analytcis Course,108.0,4126.0,$219.33,22.0,3.0,0.028,$1275,2024-11-29,hyderabad,Mobile,data analytics course
A3232,Data Analytics Corse,192.0,3499.0,$237.83,20.0,10.0,0.043,,2024/11/12,HYDERABAD,tablet,analytics for data
A3233,Data Anlytics Corse,178.0,3708.0,$192.77,20.0,10.0,0.056,$1292,16-11-2024,Hyderbad,Tablet,data analitics online
A3234,Data Anlytics Corse,191.0,3302.0,$207.75,18.0,9.0,0.047,,26-11-2024,hyderabad,MOBILE,learn data analytics
A3235,Data Anlytics Corse,147.0,3131.0,$242.53,10.0,4.0,,$1231,2024-11-18,Hyderbad,desktop,data analytics course
A3236,Data Anlytics Corse,88.0,5145.0,$242.9,16.0,10.0,0.043,$1963,2024-11-14,Hyderbad,Tablet,analytics for data
A3237,Data Analytcis Course,92.0,5241.0,$223.48,23.0,9.0,,$1050,2024/11/18,hyderabad,DESKTOP,data analitics online
A3238,Data Analytcis Course,148.0,4149.0,$223.33,30.0,6.0,0.041,$1318,2024-11-08,Hyderbad,Tablet,data analytics course
A3239,DataAnalyticsCourse,127.0,3791.0,$231.06,11.0,6.0,,$1351,03-11-2024,hyderabad,desktop,online data analytic
A3240,Data Analytcis Course,156.0,4375.0,$249.33,26.0,6.0,0.038,$1663,15-11-2024,HYDERABAD,Tablet,data analytics course
A3241,Data Analytics Corse,176.0,3753.0,$201.76,11.0,4.0,0.023,$1070,2024-11-07,hyderabad,mobile,data anaytics training
A3242,Data Anlytics Corse,145.0,4275.0,$185.05,25.0,7.0,0.036,$1574,09-11-2024,HYDERABAD,Desktop,data anaytics training
A3243,Data Analytics Corse,136.0,4332.0,$234.52,19.0,6.0,0.043,$1162,2024-11-18,HYDERABAD,DESKTOP,learn data analytics
A3244,Data Analytics Corse,150.0,4001.0,$219.1,25.0,6.0,,$1365,2024-11-09,Hyderbad,TABLET,online data analytic
A3245,Data Analytics Corse,145.0,4436.0,$190.63,13.0,10.0,0.069,$1502,2024-11-21,hyderabad,tablet,data analytics course
A3246,DataAnalyticsCourse,165.0,5661.0,,28.0,6.0,0.036,$1848,2024-11-02,Hyderbad,DESKTOP,data analitics online
A3247,Data Analytcis Course,183.0,5746.0,$248.15,14.0,5.0,0.053,$1012,25-11-2024,Hyderbad,TABLET,data analytics course
A3248,Data Analytics Corse,176.0,3906.0,$214.0,29.0,4.0,0.037,$1382,25-11-2024,HYDERABAD,tablet,online data analytic
A3249,DataAnalyticsCourse,164.0,5127.0,$194.76,20.0,5.0,,,2024/11/12,Hyderbad,tablet,analytics for data
A3250,DataAnalyticsCourse,,4093.0,$230.81,15.0,6.0,,$1713,02-11-2024,Hyderbad,DESKTOP,data analytics course
A3251,Data Analytcis Course,95.0,4933.0,$220.04,15.0,3.0,,$1366,2024/11/04,hyderabad,mobile,data anaytics training
A3252,Data Analytcis Course,83.0,5180.0,$209.62,30.0,4.0,,$1972,2024/11/13,Hyderbad,DESKTOP,analytics for data
A3253,Data Analytics Corse,91.0,4988.0,$217.34,10.0,10.0,0.11,$1508,29-11-2024,hydrebad,mobile,learn data analytics
A3254,DataAnalyticsCourse,107.0,5510.0,$216.1,14.0,8.0,0.075,$1857,19-11-2024,hydrebad,Mobile,online data analytic
A3255,Data Anlytics Corse,83.0,3187.0,,25.0,10.0,0.034,$1571,2024/11/07,Hyderbad,Mobile,learn data analytics
A3256,Data Anlytics Corse,166.0,3788.0,$238.56,18.0,8.0,0.048,$1657,06-11-2024,HYDERABAD,Mobile,learn data analytics
A3257,Data Analytcis Course,182.0,4575.0,$233.74,24.0,10.0,,$1844,2024-11-13,Hyderbad,MOBILE,learn data analytics
A3258,DataAnalyticsCourse,188.0,4382.0,$249.5,12.0,9.0,0.049,$1746,13-11-2024,Hyderbad,desktop,analytics for data
A3259,Data Analytics Corse,107.0,4605.0,$230.74,17.0,7.0,,$1590,2024/11/18,Hyderbad,TABLET,online data analytic
A3260,Data Analytics Corse,169.0,4857.0,$194.79,18.0,7.0,0.041,$1391,2024/11/22,hyderabad,MOBILE,data analitics online
A3261,Data Anlytics Corse,165.0,3150.0,$190.3,18.0,3.0,0.018,$1129,2024-11-18,hyderabad,DESKTOP,data anaytics training
A3262,Data Analytics Corse,137.0,4630.0,$201.14,10.0,4.0,0.029,$1680,27-11-2024,hyderabad,tablet,learn data analytics
A3263,Data Analytics Corse,135.0,3712.0,$207.14,14.0,3.0,0.048,$1788,2024/11/21,HYDERABAD,Tablet,data anaytics training
A3264,Data Analytcis Course,130.0,5739.0,,23.0,8.0,0.062,,30-11-2024,Hyderbad,mobile,data analitics online
A3265,Data Anlytics Corse,193.0,,$230.95,26.0,8.0,0.041,$1055,11-11-2024,HYDERABAD,Desktop,data analitics online
A3266,Data Analytcis Course,122.0,4556.0,$243.84,26.0,4.0,0.052,$1164,2024/11/24,Hyderbad,MOBILE,online data analytic
A3267,DataAnalyticsCourse,167.0,5824.0,$204.18,,,,$1452,2024/11/09,hydrebad,Mobile,data analytics course
A3268,Data Anlytics Corse,145.0,5765.0,$240.62,18.0,6.0,0.041,$1056,19-11-2024,Hyderbad,DESKTOP,data anaytics training
A3269,DataAnalyticsCourse,80.0,5653.0,$228.06,19.0,8.0,0.1,$1795,2024-11-13,Hyderbad,Tablet,analytics for data
A3270,Data Anlytics Corse,,4379.0,$238.75,24.0,8.0,,,2024/11/10,hyderabad,mobile,data anaytics training
A3271,Data Anlytics Corse,141.0,5612.0,$224.45,19.0,5.0,,$1150,16-11-2024,hyderabad,Mobile,online data analytic
A3272,Data Analytics Corse,180.0,3102.0,$198.37,19.0,3.0,,,2024-11-29,Hyderbad,Mobile,online data analytic
A3273,Data Analytcis Course,196.0,5812.0,$246.88,22.0,9.0,0.046,$1715,2024/11/14,HYDERABAD,MOBILE,online data analytic
A3274,Data Analytics Corse,168.0,4904.0,$219.0,22.0,5.0,0.03,$1541,15-11-2024,hydrebad,TABLET,online data analytic
A3275,DataAnalyticsCourse,,4562.0,$183.58,17.0,9.0,,$1668,30-11-2024,HYDERABAD,desktop,data analytics course
A3276,Data Anlytics Corse,178.0,4708.0,$237.77,14.0,10.0,,$1449,21-11-2024,hydrebad,MOBILE,learn data analytics
A3277,Data Anlytics Corse,93.0,3945.0,$189.53,27.0,3.0,0.032,$1560,2024/11/18,hyderabad,Tablet,learn data analytics
A3278,Data Analytics Corse,138.0,5863.0,$201.19,30.0,10.0,0.072,$1898,2024/11/18,hyderabad,Desktop,analytics for data
A3279,Data Analytics Corse,143.0,4470.0,$214.42,14.0,8.0,0.056,$1353,2024/11/22,hydrebad,MOBILE,data analytics course
A3280,Data Anlytics Corse,,5800.0,,22.0,9.0,,$1369,2024-11-14,hydrebad,TABLET,data analytics course
A3281,Data Analytics Corse,147.0,4041.0,$229.19,16.0,10.0,0.055,$1558,27-11-2024,Hyderbad,desktop,analytics for data
A3282,Data Analytics Corse,101.0,3449.0,$188.39,16.0,10.0,0.099,$1318,2024-11-08,hydrebad,desktop,online data analytic
A3283,Data Analytics Corse,195.0,4195.0,$231.87,13.0,10.0,0.034,$1834,2024/11/25,hyderabad,Desktop,learn data analytics
A3284,Data Anlytics Corse,142.0,5365.0,$237.95,17.0,10.0,0.07,$1548,2024-11-27,HYDERABAD,Tablet,data analitics online
A3285,DataAnalyticsCourse,139.0,3854.0,$234.73,10.0,3.0,0.022,$1802,2024/11/18,hyderabad,TABLET,learn data analytics
A3286,DataAnalyticsCourse,84.0,5597.0,$244.39,22.0,10.0,,$1685,2024/11/03,Hyderbad,TABLET,data anaytics training
A3287,Data Analytics Corse,103.0,5488.0,$237.06,21.0,7.0,0.049,$1874,2024/11/22,Hyderbad,TABLET,analytics for data
A3288,Data Analytcis Course,108.0,3676.0,$203.45,29.0,8.0,0.074,$1369,01-11-2024,HYDERABAD,Mobile,data analitics online
A3289,Data Anlytics Corse,171.0,4307.0,$220.89,,8.0,0.038,$1187,2024-11-01,Hyderbad,tablet,data analitics online
A3290,Data Anlytics Corse,80.0,4204.0,$226.79,14.0,3.0,0.037,$1434,21-11-2024,hyderabad,TABLET,data analytics course
A3291,Data Analytics Corse,169.0,3589.0,$237.83,15.0,3.0,0.018,$1754,2024-11-21,hyderabad,MOBILE,analytics for data
A3292,Data Analytics Corse,,3048.0,$189.48,22.0,7.0,,$1740,2024/11/18,Hyderbad,MOBILE,analytics for data
A3293,Data Anlytics Corse,92.0,4631.0,$233.3,19.0,10.0,0.109,$1521,27-11-2024,hydrebad,mobile,learn data analytics
A3294,DataAnalyticsCourse,189.0,5624.0,$248.03,23.0,7.0,0.037,,2024-11-10,hyderabad,TABLET,analytics for data
A3295,Data Analytics Corse,124.0,5931.0,$214.41,21.0,3.0,,$1906,2024-11-05,HYDERABAD,tablet,online data analytic
A3296,DataAnalyticsCourse,138.0,5891.0,$247.47,14.0,7.0,0.051,$1138,2024-11-14,hyderabad,DESKTOP,online data analytic
A3297,Data Analytics Corse,186.0,5774.0,$236.22,15.0,6.0,0.032,$1288,12-11-2024,Hyderbad,MOBILE,learn data analytics
A3298,Data Anlytics Corse,100.0,4869.0,$234.37,21.0,7.0,0.07,$1890,01-11-2024,Hyderbad,TABLET,data analitics online
A3299,DataAnalyticsCourse,151.0,5403.0,$180.74,22.0,3.0,0.046,$1610,2024-11-29,HYDERABAD,tablet,data analitics online
A3300,Data Analytcis Course,176.0,4577.0,$207.98,23.0,,,$1396,2024/11/29,Hyderbad,Tablet,data anaytics training
A3301,Data Analytcis Course,,3978.0,$230.19,23.0,9.0,,$1792,19-11-2024,hydrebad,desktop,analytics for data
A3302,Data Analytcis Course,141.0,4483.0,$240.23,25.0,4.0,0.028,$1516,14-11-2024,Hyderbad,tablet,analytics for data
A3303,Data Analytics Corse,117.0,5754.0,$228.8,,3.0,0.026,,14-11-2024,Hyderbad,mobile,data analitics online
A3304,Data Anlytics Corse,131.0,5528.0,$182.38,27.0,6.0,0.046,$1168,2024-11-03,hyderabad,Desktop,analytics for data
A3305,Data Analytics Corse,173.0,3639.0,$225.73,10.0,4.0,0.023,$1804,27-11-2024,Hyderbad,Tablet,data analitics online
A3306,Data Anlytics Corse,195.0,4067.0,$220.61,20.0,8.0,0.041,$1767,08-11-2024,hyderabad,desktop,data analytics course
A3307,DataAnalyticsCourse,126.0,3931.0,$212.16,20.0,9.0,0.058,$1537,09-11-2024,Hyderbad,Desktop,learn data analytics
A3308,DataAnalyticsCourse,119.0,3602.0,$191.83,26.0,3.0,,$1052,2024/11/10,HYDERABAD,tablet,analytics for data
A3309,Data Analytcis Course,141.0,5663.0,$237.57,16.0,3.0,0.045,$1269,2024/11/18,hydrebad,TABLET,data analytics course
A3310,Data Analytcis Course,182.0,4021.0,,24.0,7.0,0.038,$1444,30-11-2024,hyderabad,TABLET,online data analytic
A3311,Data Analytcis Course,192.0,4551.0,$223.93,22.0,10.0,0.052,$1231,19-11-2024,Hyderbad,Desktop,data anaytics training
A3312,DataAnalyticsCourse,,5123.0,$231.93,18.0,9.0,,$1031,2024/11/18,hyderabad,desktop,analytics for data
A3313,Data Analytcis Course,160.0,3816.0,$207.93,27.0,9.0,0.056,$1884,2024/11/03,hydrebad,Mobile,analytics for data
A3314,Data Analytics Corse,140.0,3154.0,$212.73,21.0,4.0,0.029,$1024,2024-11-14,HYDERABAD,TABLET,learn data analytics
A3315,Data Analytics Corse,134.0,3700.0,$226.57,28.0,7.0,0.056,$1836,2024-11-04,hyderabad,Tablet,data analitics online
A3316,Data Anlytics Corse,92.0,3963.0,$219.39,22.0,10.0,,$1834,26-11-2024,Hyderbad,MOBILE,online data analytic
A3317,Data Analytics Corse,163.0,3978.0,$232.7,25.0,9.0,0.046,$1380,2024/11/08,HYDERABAD,Desktop,data analitics online
A3318,Data Analytcis Course,155.0,5105.0,$239.11,20.0,5.0,0.032,$1009,2024/11/05,HYDERABAD,Mobile,analytics for data
A3319,DataAnalyticsCourse,194.0,3559.0,$205.78,15.0,9.0,0.046,$1765,03-11-2024,Hyderbad,Desktop,online data analytic
A3320,Data Anlytics Corse,165.0,3005.0,$239.14,23.0,6.0,0.036,$1989,2024/11/27,Hyderbad,tablet,learn data analytics
A3321,Data Analytics Corse,135.0,4740.0,$235.55,24.0,4.0,0.03,$1715,2024-11-07,Hyderbad,DESKTOP,analytics for data
A3322,DataAnalyticsCourse,87.0,4379.0,$209.25,29.0,10.0,,$1348,2024-11-05,hyderabad,DESKTOP,learn data analytics
A3323,Data Analytics Corse,164.0,4151.0,$219.97,30.0,9.0,0.055,,25-11-2024,hydrebad,DESKTOP,online data analytic
A3324,Data Analytcis Course,,3185.0,$217.33,21.0,3.0,,,15-11-2024,hyderabad,Mobile,data anaytics training
A3325,Data Anlytics Corse,84.0,5652.0,$191.93,30.0,8.0,0.095,$1729,2024-11-13,hyderabad,MOBILE,data analitics online
A3326,Data Analytics Corse,158.0,4819.0,$185.34,17.0,9.0,,$1066,24-11-2024,hyderabad,MOBILE,data anaytics training
A3327,Data Analytics Corse,90.0,4472.0,$237.16,28.0,10.0,0.059,$1629,13-11-2024,Hyderbad,Mobile,learn data analytics
A3328,DataAnalyticsCourse,197.0,3186.0,$194.44,19.0,6.0,0.03,$1857,2024/11/14,hydrebad,Tablet,data analytics course
A3329,Data Analytcis Course,133.0,4241.0,$197.26,25.0,9.0,0.068,$1325,2024-11-26,HYDERABAD,TABLET,data anaytics training
A3330,Data Analytcis Course,149.0,5035.0,$234.52,28.0,5.0,0.034,$1304,2024/11/04,hyderabad,DESKTOP,online data analytic
A3331,Data Analytcis Course,197.0,5686.0,$239.76,27.0,9.0,0.056,$1462,2024/11/17,HYDERABAD,desktop,data analitics online
A3332,Data Analytics Corse,157.0,4062.0,$223.72,24.0,8.0,0.051,,2024-11-25,hyderabad,TABLET,data analitics online
A3333,Data Analytics Corse,102.0,3113.0,$202.77,22.0,7.0,0.069,$1997,2024/11/06,hydrebad,desktop,online data analytic
A3334,Data Analytics Corse,175.0,3958.0,$193.52,23.0,8.0,0.046,$1064,2024-11-04,hyderabad,mobile,data analytics course
A3335,Data Analytcis Course,101.0,3317.0,,23.0,4.0,0.04,$1716,2024/11/10,Hyderbad,Desktop,data analytics course
A3336,Data Analytics Corse,127.0,4226.0,$184.46,10.0,9.0,0.071,$1427,2024-11-08,hydrebad,Desktop,data analytics course
A3337,DataAnalyticsCourse,148.0,3469.0,$212.07,14.0,9.0,,$1898,30-11-2024,hydrebad,tablet,data analitics online
A3338,Data Anlytics Corse,181.0,3859.0,$246.36,22.0,9.0,0.056,$1769,01-11-2024,Hyderbad,Mobile,online data analytic
A3339,Data Anlytics Corse,140.0,3389.0,$183.33,28.0,6.0,0.043,$1385,2024/11/08,HYDERABAD,mobile,online data analytic
A3340,Data Analytcis Course,146.0,5075.0,,13.0,9.0,0.056,$1353,2024-11-26,hydrebad,tablet,analytics for data
A3341,Data Analytics Corse,148.0,3269.0,$191.73,18.0,9.0,0.061,$1396,10-11-2024,Hyderbad,Mobile,learn data analytics
A3342,DataAnalyticsCourse,101.0,4814.0,$191.43,17.0,7.0,0.069,$1112,20-11-2024,HYDERABAD,desktop,learn data analytics
A3343,Data Analytcis Course,179.0,5145.0,$223.04,29.0,9.0,0.05,$1002,2024/11/08,hyderabad,Mobile,data anaytics training
A3344,Data Analytcis Course,151.0,4107.0,$183.81,21.0,10.0,0.066,$1872,2024-11-11,hyderabad,Desktop,data analytics course
A3345,Data Analytcis Course,195.0,3221.0,$185.08,19.0,10.0,0.042,$1905,2024/11/26,hydrebad,tablet,data analytics course
A3346,Data Anlytics Corse,169.0,4846.0,$230.53,15.0,8.0,,$1103,04-11-2024,Hyderbad,Mobile,data anaytics training
A3347,Data Analytics Corse,161.0,3160.0,$229.71,17.0,3.0,0.019,$1817,2024-11-01,HYDERABAD,Mobile,data anaytics training
A3348,Data Anlytics Corse,156.0,5095.0,$214.32,30.0,9.0,,$1444,27-11-2024,hyderabad,mobile,data analitics online
A3349,Data Anlytics Corse,148.0,3957.0,,20.0,10.0,0.068,$1288,10-11-2024,Hyderbad,tablet,data analitics online
A3350,Data Analytcis Course,126.0,4920.0,$182.36,27.0,5.0,0.04,$1933,04-11-2024,Hyderbad,Tablet,data analitics online
A3351,DataAnalyticsCourse,189.0,3588.0,$191.74,22.0,9.0,,$1893,25-11-2024,hydrebad,desktop,data analytics course
A3352,Data Analytics Corse,119.0,4927.0,$223.35,16.0,3.0,,$1377,14-11-2024,hydrebad,MOBILE,data anaytics training
A3353,DataAnalyticsCourse,,,$200.54,30.0,5.0,0.032,,2024-11-01,Hyderbad,desktop,analytics for data
A3354,Data Analytcis Course,127.0,5742.0,$233.98,13.0,4.0,0.031,$1743,2024/11/12,Hyderbad,TABLET,data analytics course
A3355,Data Anlytics Corse,106.0,4474.0,$181.48,17.0,10.0,0.094,$1189,2024/11/20,hydrebad,TABLET,analytics for data
A3356,Data Analytcis Course,119.0,4322.0,$183.0,24.0,5.0,,$1108,2024-11-06,hydrebad,mobile,data analitics online
A3357,Data Analytcis Course,81.0,4144.0,$180.01,18.0,3.0,0.037,$1648,2024/11/20,Hyderbad,Mobile,data analitics online
A3358,DataAnalyticsCourse,152.0,5007.0,$208.84,19.0,10.0,0.066,$1628,2024-11-24,hyderabad,mobile,online data analytic
A3359,DataAnalyticsCourse,153.0,5388.0,$219.93,16.0,4.0,0.026,$1602,2024/11/11,HYDERABAD,tablet,data analytics course
A3360,Data Analytics Corse,120.0,4229.0,$244.13,20.0,9.0,0.075,$1380,2024-11-12,hydrebad,desktop,data analytics course
A3361,Data Anlytics Corse,167.0,5140.0,$228.32,28.0,9.0,0.051,$1056,08-11-2024,hydrebad,mobile,data analitics online
A3362,Data Analytcis Course,116.0,5001.0,$186.67,17.0,5.0,0.043,$1340,2024-11-07,HYDERABAD,DESKTOP,analytics for data
A3363,Data Anlytics Corse,93.0,3802.0,$215.52,22.0,7.0,0.034,$1513,2024-11-23,HYDERABAD,mobile,online data analytic
A3364,DataAnalyticsCourse,159.0,5584.0,$249.46,18.0,8.0,0.05,$1176,2024-11-09,HYDERABAD,DESKTOP,analytics for data
A3365,Data Anlytics Corse,146.0,5105.0,$224.77,12.0,7.0,0.038,$1440,2024/11/05,hyderabad,mobile,analytics for data
A3366,Data Analytcis Course,136.0,5714.0,$190.3,19.0,8.0,0.059,$1694,2024-11-30,hydrebad,Desktop,data anaytics training
A3367,DataAnalyticsCourse,159.0,5025.0,$208.68,16.0,4.0,0.051,$1779,2024-11-21,hyderabad,mobile,online data analytic
A3368,Data Anlytics Corse,83.0,3781.0,$220.82,11.0,4.0,0.048,$1866,15-11-2024,Hyderbad,mobile,data anaytics training
A3369,DataAnalyticsCourse,136.0,3318.0,$215.86,20.0,8.0,0.032,$1712,2024/11/21,HYDERABAD,TABLET,data analitics online
A3370,Data Analytcis Course,136.0,3939.0,$213.66,16.0,6.0,0.044,$1708,21-11-2024,hyderabad,tablet,online data analytic
A3371,Data Analytics Corse,166.0,3546.0,$221.99,10.0,3.0,0.018,$1796,2024-11-12,HYDERABAD,desktop,learn data analytics
A3372,Data Anlytics Corse,192.0,5845.0,$247.56,28.0,3.0,,$1542,19-11-2024,Hyderbad,Desktop,analytics for data
A3373,DataAnalyticsCourse,,3580.0,$223.48,21.0,6.0,,$1555,2024-11-27,HYDERABAD,TABLET,data analytics course
A3374,Data Analytcis Course,108.0,4019.0,$199.85,25.0,8.0,0.059,$1657,02-11-2024,hyderabad,tablet,learn data analytics
A3375,Data Analytcis Course,175.0,3345.0,$185.48,23.0,9.0,0.051,$1193,20-11-2024,HYDERABAD,Desktop,data analitics online
A3376,DataAnalyticsCourse,80.0,4413.0,$245.4,10.0,5.0,0.062,$1650,2024-11-03,hyderabad,Mobile,data analytics course
A3377,Data Analytics Corse,192.0,4969.0,$234.27,30.0,5.0,0.026,$1627,17-11-2024,HYDERABAD,tablet,data analytics course
A3378,DataAnalyticsCourse,85.0,5083.0,$181.19,13.0,3.0,0.05,$1048,2024/11/11,hyderabad,MOBILE,data analytics course
A3379,Data Anlytics Corse,91.0,4176.0,$216.63,20.0,8.0,0.088,$1502,09-11-2024,hydrebad,Mobile,data analytics course
A3380,DataAnalyticsCourse,94.0,5389.0,$220.53,11.0,10.0,0.106,$1670,27-11-2024,hydrebad,MOBILE,data anaytics training
A3381,Data Analytcis Course,119.0,4653.0,$224.68,,4.0,,$1773,14-11-2024,Hyderbad,tablet,learn data analytics
A3382,Data Anlytics Corse,198.0,3926.0,$195.25,25.0,7.0,0.035,$1060,2024-11-12,Hyderbad,Desktop,data analitics online
A3383,Data Analytcis Course,87.0,4154.0,$232.88,13.0,3.0,0.034,$1099,2024-11-10,HYDERABAD,Desktop,online data analytic
A3384,Data Analytcis Course,101.0,3286.0,$196.59,12.0,9.0,0.089,$1034,2024-11-02,hydrebad,Tablet,analytics for data
A3385,Data Analytics Corse,142.0,4593.0,$230.69,20.0,5.0,0.035,$1537,2024/11/22,Hyderbad,mobile,data analytics course
